datekey,customerkey,productkey,regionkey,salesrepkey,warehousekey,invoicenumber,invoicelineno,quantity,listprice,discountamount,netsales,cogs,grossmargin,currency
20250902,21,4,4,5,3,INV375115,5,44.18,100.4,562.31,3873.36,2171.62,1701.74,EUR
20240720,16,28,1,7,1,INV376389,3,11.53,71.07,141.31,678.13,414.58,263.55,EUR
20251223,31,17,2,14,2,INV124040,3,33.77,156.02,723.15,4545.65,2831.8,1713.85,EUR
20240709,30,1,4,14,3,INV593219,3,22.2,99.38,212.19,1994.05,1377.79,616.26,EUR
20251217,35,22,1,3,3,INV291190,2,44.27,85.83,72.08,3727.61,2108.06,1619.55,EUR
20240422,9,7,4,8,2,INV481593,5,32.59,108.97,211.37,3339.96,2343.49,996.47,EUR
20251217,14,30,2,8,2,INV624863,4,1.44,184.17,26.79,238.41,189.24,49.17,EUR
20250516,38,3,1,11,2,INV986070,3,6.84,15.69,9.17,98.15,50.28,47.87,EUR
20240206,30,17,2,13,3,INV813797,3,22.63,148.84,345.1,3023.15,1689.59,1333.56,EUR
20240111,15,9,3,8,1,INV553886,3,33.34,141.12,6.81,4698.13,2759.29,1938.84,EUR
20240925,40,5,4,3,3,INV160561,5,1.48,32.36,4.33,43.56,33.14,10.42,EUR
20250602,16,26,4,13,2,INV357639,1,21.97,151.4,216.62,3109.64,2137.11,972.53,EUR
20240930,17,9,1,9,3,INV791000,5,45.15,199.34,1057.75,7942.45,4028.3,3914.15,EUR
20240709,3,15,3,7,1,INV985775,3,8.57,127.67,170.96,923.17,495.98,427.19,EUR
20250105,11,7,1,3,3,INV727170,5,20.71,47.21,4.17,973.55,662.13,311.42,EUR
20240618,16,12,4,6,2,INV103373,2,2.44,123.48,35.74,265.55,196.77,68.78,EUR
20241008,4,26,2,11,2,INV318607,2,2.26,37.73,16.62,68.65,46.87,21.78,EUR
20240808,6,18,3,1,1,INV406400,2,10.82,136.22,156.73,1317.17,935.11,382.06,EUR
20251210,25,30,2,13,1,INV415575,5,43.85,158.53,45.23,6906.31,3945.26,2961.05,EUR
20240227,23,10,3,12,2,INV328080,5,18.59,153.73,277.45,2580.39,1636.28,944.11,EUR
20240728,38,26,2,5,3,INV445514,3,12.6,167.67,158.34,1954.3,1026.78,927.52,EUR
20240609,32,5,2,13,3,INV244790,4,46.66,171.87,941.29,7078.16,5382.39,1695.77,EUR
20240410,33,11,2,14,2,INV482866,4,34.59,157.06,851.24,4581.47,3199.77,1381.7,EUR
20240322,22,29,3,10,1,INV355515,1,46.91,33.55,133.22,1440.61,1034.38,406.23,EUR
20250927,22,28,3,5,3,INV626183,4,20.0,138.29,187.29,2578.51,1927.09,651.42,EUR
20241028,33,18,3,10,3,INV220721,3,37.12,106.98,108.2,3862.9,2227.32,1635.58,EUR
20250220,19,2,2,6,1,INV565168,4,30.19,78.61,372.05,2001.19,1361.61,639.58,EUR
20240803,24,28,3,9,3,INV181582,1,25.88,145.24,499.21,3259.6,2066.56,1193.04,EUR
20241203,20,15,4,11,2,INV617115,3,19.23,176.04,250.47,3134.78,2394.39,740.39,EUR
20240430,9,7,4,3,2,INV872444,5,40.8,57.18,278.15,2054.79,1406.93,647.86,EUR
20240118,32,2,3,14,2,INV481878,5,49.18,114.01,348.24,5258.77,3714.78,1543.99,EUR
20250302,30,29,3,12,1,INV557574,4,7.5,138.77,70.96,969.82,607.62,362.2,EUR
20250515,8,5,3,6,3,INV331732,3,45.18,186.72,1310.15,7125.86,4484.15,2641.71,EUR
20240926,40,24,1,7,2,INV229944,2,45.65,197.29,884.09,8122.2,5716.91,2405.29,EUR
20250210,24,7,1,5,2,INV218673,2,14.54,104.32,281.79,1235.02,921.0,314.02,EUR
20240227,22,10,3,6,3,INV352349,3,18.31,128.27,157.93,2190.69,1641.34,549.35,EUR
20250321,12,4,4,9,3,INV325118,2,19.28,194.32,493.06,3253.43,2309.31,944.12,EUR
20250228,27,17,1,9,3,INV473420,1,15.77,162.67,297.85,2267.46,1154.12,1113.34,EUR
20250303,4,10,2,2,2,INV193107,3,45.63,139.29,710.78,5645.02,4119.67,1525.35,EUR
20240405,38,15,2,4,2,INV682995,4,44.47,157.9,865.18,6156.63,4861.63,1295.0,EUR
20240311,27,2,3,11,3,INV125631,1,2.64,80.64,32.46,180.43,100.87,79.56,EUR
20240321,6,4,3,14,1,INV281625,1,8.93,64.16,3.78,569.17,405.5,163.67,EUR
20251203,16,23,2,10,2,INV354797,4,29.78,45.14,0.66,1343.61,941.51,402.1,EUR
20240829,35,18,4,9,1,INV786694,1,28.42,126.84,380.82,3223.97,1886.02,1337.95,EUR
20250405,34,4,4,13,2,INV553275,4,13.17,177.57,411.91,1926.69,1428.29,498.4,EUR
20240109,35,8,3,9,3,INV197208,2,15.4,151.14,188.42,2139.14,1257.02,882.12,EUR
20241011,10,24,4,5,2,INV989431,1,13.63,133.17,70.47,1744.64,1230.44,514.2,EUR
20240619,32,20,4,7,1,INV563830,5,39.46,72.18,52.93,2795.29,1978.83,816.46,EUR
20250430,29,27,3,5,3,INV693995,2,16.24,110.03,237.21,1549.68,917.08,632.6,EUR
20240920,25,27,2,13,3,INV746556,3,13.22,163.97,143.19,2024.49,1277.75,746.74,EUR
20241114,10,7,3,1,1,INV757043,4,39.82,120.83,10.69,4800.76,3200.45,1600.31,EUR
20250801,25,9,4,7,2,INV800104,5,4.13,180.5,98.59,646.88,427.8,219.08,EUR
20240522,37,26,2,4,3,INV909617,2,14.05,116.44,44.95,1591.03,1226.68,364.35,EUR
20240819,30,7,2,8,3,INV685102,3,3.61,83.49,42.94,258.46,145.03,113.43,EUR
20250227,32,30,3,12,3,INV442655,4,25.57,19.78,26.86,478.91,286.82,192.09,EUR
20250821,25,22,3,11,2,INV794778,4,32.93,136.56,711.24,3785.68,2315.14,1470.54,EUR
20250416,33,13,1,1,2,INV453710,1,42.64,35.04,118.21,1375.9,996.95,378.95,EUR
20251029,28,9,3,10,2,INV325271,4,45.86,41.47,13.85,1887.96,1176.81,711.15,EUR
20240918,28,12,2,5,2,INV286197,1,4.01,38.68,30.42,124.69,81.43,43.26,EUR
20250329,17,15,1,14,2,INV243956,1,13.23,25.74,39.12,301.42,202.4,99.02,EUR
20250624,23,22,1,13,2,INV528708,3,31.74,54.73,109.99,1627.14,1229.57,397.57,EUR
20241123,4,18,1,11,2,INV296646,2,41.81,144.82,606.35,5448.57,4243.01,1205.56,EUR
20250309,27,23,2,3,2,INV804242,5,34.9,19.05,37.12,627.73,352.89,274.84,EUR
20250715,7,1,4,1,3,INV939280,5,31.16,24.71,126.81,643.15,329.91,313.24,EUR
20250107,10,5,1,9,2,INV466552,4,45.11,134.32,1010.01,5049.17,2972.15,2077.02,EUR
20250220,24,20,1,6,1,INV596061,1,35.46,76.76,337.75,2384.16,1260.52,1123.64,EUR
20240425,19,7,3,9,1,INV146920,3,47.17,11.19,51.09,476.74,343.0,133.74,EUR
20250110,8,8,1,7,1,INV111366,5,37.81,180.45,1335.03,5487.78,2922.9,2564.88,EUR
20250716,38,15,3,6,1,INV963089,4,6.4,199.69,61.14,1216.88,913.04,303.84,EUR
20240214,19,8,1,10,1,INV565011,3,13.2,26.53,28.98,321.22,200.24,120.98,EUR
20250211,3,6,2,4,2,INV190647,4,48.43,74.55,16.01,3594.45,2619.82,974.63,EUR
20240913,30,11,3,6,1,INV541436,4,47.07,179.91,1142.3,7326.06,4553.55,2772.51,EUR
20250429,4,5,4,12,2,INV218210,1,1.38,192.43,47.98,217.57,163.97,53.6,EUR
20251202,28,18,4,1,2,INV707175,1,16.64,191.82,493.21,2698.67,2135.84,562.83,EUR
20240326,34,3,4,8,3,INV727916,2,40.7,194.65,578.29,7343.97,5425.15,1918.82,EUR
20250811,15,25,2,1,3,INV488576,3,26.96,149.47,564.86,3464.85,2738.95,725.9,EUR
20250304,22,16,1,8,3,INV411217,2,8.12,30.57,26.21,222.02,113.15,108.87,EUR
20241004,12,13,3,7,3,INV653984,3,31.78,139.98,657.69,3790.87,2547.7,1243.17,EUR
20240526,3,10,1,14,3,INV167940,3,35.79,113.43,26.61,4033.05,2398.93,1634.12,EUR
20240221,39,8,2,5,2,INV912320,3,36.45,52.61,159.8,1757.83,1281.78,476.05,EUR
20240107,21,16,3,12,2,INV302907,4,35.33,20.06,81.88,626.84,415.02,211.82,EUR
20241015,8,13,3,4,2,INV570782,1,32.35,37.88,192.71,1032.71,519.68,513.03,EUR
20241003,29,2,1,14,1,INV457573,5,9.31,180.72,280.87,1401.63,794.99,606.64,EUR
20240805,37,24,4,2,2,INV773126,5,19.33,110.55,194.04,1942.89,1324.16,618.73,EUR
20250118,3,12,1,8,3,INV348255,5,12.71,155.06,27.27,1943.54,1005.12,938.42,EUR
20241221,24,29,1,13,2,INV736040,5,10.27,146.32,22.13,1480.58,1001.85,478.73,EUR
20250119,19,21,4,1,3,INV731408,3,36.41,18.2,46.44,616.22,440.73,175.49,EUR
20251006,19,30,3,14,1,INV875999,3,28.98,186.97,399.45,5018.94,2541.77,2477.17,EUR
20250524,25,28,3,1,3,INV373636,4,9.82,12.35,13.05,108.23,75.16,33.07,EUR
20250311,10,21,2,8,1,INV709187,2,21.12,154.42,638.05,2623.3,1965.0,658.3,EUR
20251104,25,26,1,2,3,INV557294,5,43.18,13.79,14.0,581.45,463.39,118.06,EUR
20240813,28,27,1,10,3,INV171306,5,14.64,118.64,282.97,1453.92,756.29,697.63,EUR
20250423,4,2,2,3,2,INV823826,4,33.67,110.2,255.82,3454.61,2602.02,852.59,EUR
20251115,34,15,4,14,2,INV992482,4,39.46,26.08,138.11,891.01,569.57,321.44,EUR
20251215,25,17,2,2,1,INV690524,3,21.91,134.65,433.82,2516.36,1944.21,572.15,EUR
20241109,28,1,4,8,1,INV766621,3,48.13,78.78,527.32,3264.36,2183.46,1080.9,EUR
20240424,38,27,2,3,1,INV471301,1,48.58,80.0,186.67,3699.73,2879.27,820.46,EUR
20250805,30,26,3,12,3,INV920443,5,9.56,18.53,17.57,159.58,84.86,74.72,EUR
20250423,18,29,4,11,2,INV298324,3,27.53,114.69,461.5,2695.92,1744.31,951.61,EUR
20250523,17,17,4,5,2,INV573040,5,12.7,174.03,271.51,1938.67,1331.64,607.03,EUR
20251125,22,21,3,4,3,INV346621,3,19.94,119.95,224.67,2167.13,1164.31,1002.82,EUR
20241225,10,25,1,14,1,INV741344,2,4.02,82.19,16.8,313.6,217.05,96.55,EUR
20240506,10,13,4,2,3,INV193372,5,21.59,121.2,98.99,2517.72,1538.0,979.72,EUR
20251125,3,7,1,4,3,INV601628,5,11.62,70.98,64.88,759.91,410.19,349.72,EUR
20250503,24,8,2,6,2,INV286579,4,34.79,20.12,83.75,616.22,359.27,256.95,EUR
20250716,32,9,4,9,1,INV219261,2,28.37,86.61,419.92,2037.21,1378.72,658.49,EUR
20241024,24,4,4,4,3,INV273227,2,7.73,52.0,35.41,366.55,233.87,132.68,EUR
20250317,22,29,1,13,1,INV695232,3,34.6,164.11,498.97,5179.24,3889.35,1289.89,EUR
20251021,4,11,3,8,3,INV792234,4,36.51,158.39,650.62,5132.2,3272.31,1859.89,EUR
20240727,5,30,2,11,2,INV321965,3,32.4,49.22,78.98,1515.75,1178.49,337.26,EUR
20240319,5,23,3,8,2,INV133195,5,7.9,194.05,48.42,1484.58,1017.93,466.65,EUR
20250611,3,24,2,7,3,INV835921,3,23.08,76.94,148.35,1627.43,1244.36,383.07,EUR
20240919,13,7,1,7,3,INV495908,4,48.85,163.25,856.66,7118.1,4252.02,2866.08,EUR
20250213,37,25,3,4,3,INV774461,3,14.04,30.17,66.58,357.01,185.73,171.28,EUR
20241103,10,28,4,13,3,INV721810,4,13.76,46.66,35.75,606.29,409.46,196.83,EUR
20240427,1,4,1,9,3,INV771481,5,21.37,179.79,478.31,3363.8,1796.56,1567.24,EUR
20240608,38,8,3,8,2,INV320344,5,16.03,105.53,214.56,1477.09,783.19,693.9,EUR
20241128,32,2,2,5,2,INV487376,4,3.61,27.58,19.47,80.09,49.94,30.15,EUR
20251204,11,13,2,5,2,INV439040,3,21.4,40.91,159.69,715.78,564.36,151.42,EUR
20240824,22,23,3,13,2,INV753245,2,8.06,57.49,26.36,437.01,282.77,154.24,EUR
20240326,29,8,3,4,2,INV503619,4,45.74,184.48,1352.53,7085.59,5511.0,1574.59,EUR
20240922,31,22,1,12,3,INV153096,4,3.49,160.37,103.69,456.0,299.89,156.11,EUR
20240319,4,15,3,2,2,INV299109,3,7.54,59.35,68.25,379.25,199.34,179.91,EUR
20240630,1,30,2,3,2,INV763861,1,24.89,85.88,163.72,1973.83,1011.55,962.28,EUR
20250913,22,14,3,11,1,INV654467,3,14.22,46.43,89.01,571.22,360.11,211.11,EUR
20250103,1,5,3,10,1,INV444708,4,35.14,177.06,686.8,5535.09,3496.92,2038.17,EUR
20250919,7,22,3,12,2,INV675462,2,28.73,143.74,146.75,3982.9,2950.92,1031.98,EUR
20250829,12,6,1,14,3,INV221784,1,32.87,40.41,154.85,1173.43,800.61,372.82,EUR
20250530,8,10,1,5,1,INV887564,1,11.6,107.51,90.25,1156.87,822.51,334.36,EUR
20250814,38,7,1,5,1,INV532210,3,8.54,182.1,257.79,1297.34,968.12,329.22,EUR
20240201,7,15,3,1,1,INV154149,5,45.21,132.85,843.07,5163.08,3256.62,1906.46,EUR
20250530,33,17,4,7,2,INV754564,3,27.64,141.3,114.73,3790.8,2107.63,1683.17,EUR
20250906,8,8,4,8,3,INV442830,5,47.63,183.5,545.68,8194.42,4768.61,3425.81,EUR
20251016,37,4,3,4,1,INV854264,1,28.43,14.83,8.02,413.6,230.46,183.14,EUR
20250613,21,29,2,4,1,INV476757,4,41.61,111.39,158.35,4476.59,3533.79,942.8,EUR
20241023,12,18,3,12,1,INV862593,2,8.23,148.04,179.05,1039.32,598.17,441.15,EUR
20240627,26,16,1,11,1,INV918265,2,1.49,36.49,2.68,51.69,38.79,12.9,EUR
20240916,11,8,4,8,1,INV953061,4,24.23,15.63,58.53,320.18,219.56,100.62,EUR
20240721,38,25,4,11,3,INV547329,4,45.59,67.45,597.38,2477.67,1759.74,717.93,EUR
20250526,32,28,2,2,1,INV570623,3,9.75,65.5,87.89,550.74,278.75,271.99,EUR
20240811,3,29,3,14,1,INV119576,5,36.02,103.68,685.09,3049.46,1784.23,1265.23,EUR
20250418,9,12,3,3,2,INV463179,3,44.38,93.0,669.31,3458.03,2754.79,703.24,EUR
20250829,14,19,2,8,2,INV889007,2,29.47,70.62,77.12,2004.05,1336.03,668.02,EUR
20240415,36,6,2,7,3,INV301016,2,39.08,97.29,494.96,3307.13,2165.48,1141.65,EUR
20250504,3,9,2,11,1,INV469394,4,38.89,53.89,218.41,1877.37,1277.79,599.58,EUR
20250815,16,3,1,12,2,INV814806,5,30.07,138.15,540.71,3613.46,2152.27,1461.19,EUR
20241115,30,24,1,6,1,INV954689,4,49.19,199.37,6.47,9800.54,6310.04,3490.5,EUR
20240107,36,18,3,10,2,INV790615,5,30.86,160.55,395.87,4558.7,3349.15,1209.55,EUR
20250412,25,17,4,12,2,INV231329,1,12.65,187.53,385.19,1987.06,1537.16,449.9,EUR
20250102,5,20,3,9,2,INV875786,3,14.62,42.55,112.0,510.08,344.21,165.87,EUR
20241210,7,7,2,12,1,INV878563,3,31.0,76.69,45.77,2331.62,1455.03,876.59,EUR
20251106,23,4,1,1,3,INV530672,4,16.12,30.38,22.57,467.16,354.19,112.97,EUR
20250315,15,13,3,12,3,INV110293,3,36.96,57.84,210.03,1927.74,1251.08,676.66,EUR
20240525,10,8,3,3,2,INV836165,4,42.32,159.5,629.27,6120.77,4824.16,1296.61,EUR
20240210,13,29,2,4,3,INV965637,5,6.49,108.03,61.89,639.22,489.68,149.54,EUR
20250622,40,21,2,6,2,INV807521,4,37.34,171.81,410.79,6004.6,3252.74,2751.86,EUR
20240502,5,29,2,8,3,INV432580,5,21.73,153.91,333.14,3011.32,2243.5,767.82,EUR
20240313,6,10,2,4,1,INV116933,5,25.69,40.78,50.44,997.2,742.84,254.36,EUR
20241208,38,29,3,11,1,INV128050,2,40.89,111.18,463.19,4082.96,2064.4,2018.56,EUR
20251222,27,10,3,12,1,INV810420,1,45.97,34.51,158.9,1427.52,844.19,583.33,EUR
20251224,17,1,1,8,1,INV241259,5,13.83,90.3,106.06,1142.79,760.01,382.78,EUR
20250629,29,21,2,3,1,INV395225,5,30.72,100.87,566.92,2531.81,1274.07,1257.74,EUR
20251111,9,1,3,4,3,INV426513,4,13.53,147.6,122.53,1874.5,1010.19,864.31,EUR
20240214,27,12,1,14,1,INV943883,1,15.42,85.07,17.22,1294.56,891.57,402.99,EUR
20240423,13,4,2,6,2,INV450180,4,28.99,35.3,147.52,875.83,637.56,238.27,EUR
20240530,9,22,2,10,2,INV543823,4,7.39,26.17,14.61,178.79,131.29,47.5,EUR
20251228,34,26,4,12,3,INV990233,4,25.06,100.46,220.51,2297.02,1404.21,892.81,EUR
20240306,14,17,4,8,3,INV180170,2,39.7,125.23,83.55,4888.08,3867.88,1020.2,EUR
20240816,40,15,2,1,2,INV631291,4,12.02,62.23,17.49,730.51,420.68,309.83,EUR
20241215,33,14,1,11,3,INV928758,4,41.59,52.44,49.49,2131.49,1420.97,710.52,EUR
20251203,2,16,4,13,2,INV863273,1,13.15,130.4,36.68,1678.08,1280.23,397.85,EUR
20241122,33,11,2,10,1,INV904500,5,32.24,55.3,139.53,1643.34,890.79,752.55,EUR
20250105,18,27,3,10,1,INV904475,2,29.59,95.13,379.6,2435.3,1448.66,986.64,EUR
20240201,27,8,3,14,2,INV578241,1,7.87,20.36,15.01,145.22,100.27,44.95,EUR
20241229,13,15,3,3,1,INV820144,3,18.59,133.29,356.31,2121.55,1541.79,579.76,EUR
20251120,21,9,3,13,1,INV572043,5,35.7,138.73,451.71,4500.95,3193.71,1307.24,EUR
20250530,34,18,2,11,3,INV865374,2,48.77,161.82,1203.19,6688.77,3407.16,3281.61,EUR
20240209,30,25,2,11,3,INV109593,3,2.06,153.66,19.65,296.89,216.12,80.77,EUR
20240310,8,26,2,5,2,INV210782,4,18.99,103.44,272.2,1692.13,1299.14,392.99,EUR
20241013,7,29,1,12,2,INV678763,4,21.03,25.55,44.97,492.35,386.65,105.7,EUR
20240601,28,5,3,5,2,INV162174,3,28.58,88.74,41.68,2494.51,1849.83,644.68,EUR
20240430,33,15,4,13,1,INV342148,2,8.69,98.02,8.01,843.78,494.1,349.68,EUR
20241027,15,26,1,8,1,INV241142,3,42.17,135.29,881.65,4823.53,3231.23,1592.3,EUR
20250920,31,22,3,10,3,INV162748,2,32.32,20.84,107.51,566.04,321.67,244.37,EUR
20240413,30,15,2,5,2,INV982356,5,8.88,98.75,49.55,827.35,544.58,282.77,EUR
20240417,13,2,1,9,2,INV905100,3,13.01,57.02,120.78,621.05,482.37,138.68,EUR
20251206,25,27,3,2,3,INV925377,1,9.14,79.77,11.76,717.34,534.46,182.88,EUR
20240228,2,8,3,4,2,INV383966,2,36.71,39.37,256.77,1188.5,881.65,306.85,EUR
20250425,19,1,3,4,2,INV244779,3,5.48,133.39,22.64,708.34,380.41,327.93,EUR
20241210,17,4,1,2,3,INV976575,1,32.36,15.28,1.15,493.31,261.82,231.49,EUR
20250215,38,7,1,13,1,INV477991,2,9.65,195.78,116.87,1772.41,973.38,799.03,EUR
20250310,29,21,2,12,2,INV955954,2,28.47,137.26,246.94,3660.85,2296.55,1364.3,EUR
20240506,27,4,3,11,3,INV698606,5,16.24,149.57,200.68,2228.34,1583.31,645.03,EUR
20250630,18,28,3,6,1,INV559893,3,27.23,39.3,113.43,956.71,684.96,271.75,EUR
20251001,24,2,1,5,3,INV708729,3,48.41,44.76,82.99,2083.84,1163.73,920.11,EUR
20250722,24,19,2,14,2,INV636006,1,34.99,190.31,981.28,5677.67,3909.5,1768.17,EUR
20251022,11,17,1,6,1,INV945010,4,16.49,175.84,415.26,2484.34,1621.14,863.2,EUR
20250822,29,26,2,6,2,INV926658,3,45.69,78.04,200.03,3365.62,2390.83,974.79,EUR
20250519,32,16,3,5,2,INV692963,4,13.96,121.59,11.52,1685.88,1058.97,626.91,EUR
20240224,4,14,1,7,3,INV657918,5,46.27,84.13,425.34,3467.36,1864.65,1602.71,EUR
20251118,30,12,3,13,1,INV620973,4,30.09,159.18,781.28,4008.45,2680.62,1327.83,EUR
20251029,19,21,4,1,3,INV205566,2,6.94,178.33,62.91,1174.7,752.2,422.5,EUR
20250104,17,26,3,12,1,INV732346,4,3.13,153.58,5.81,474.9,356.25,118.65,EUR
20250921,15,5,3,8,1,INV561751,5,8.02,190.92,110.42,1420.76,1110.21,310.55,EUR
20240416,31,10,2,2,3,INV513392,1,11.66,80.63,122.05,818.1,465.78,352.32,EUR
20251127,38,10,2,11,3,INV726510,5,46.79,59.14,148.01,2619.15,1431.02,1188.13,EUR
20250724,37,12,2,11,1,INV548140,1,39.53,104.88,754.83,3391.08,2275.32,1115.76,EUR
20240925,22,30,3,10,3,INV884813,3,35.85,77.27,252.87,2517.26,1641.56,875.7,EUR
20240428,12,15,2,12,1,INV616960,3,34.37,174.0,958.08,5022.3,3173.26,1849.04,EUR
20240419,34,8,2,14,1,INV815941,3,45.21,40.67,220.53,1618.16,910.38,707.78,EUR
20251112,9,16,4,2,2,INV528505,3,35.81,155.62,308.48,5264.27,2695.99,2568.28,EUR
20250202,22,22,3,2,1,INV271306,5,19.51,105.88,395.38,1670.34,1318.65,351.69,EUR
20241224,1,5,2,9,3,INV732397,2,2.86,157.24,26.26,423.45,292.57,130.88,EUR
20250824,23,6,2,8,2,INV614188,4,39.93,44.69,223.04,1561.43,929.84,631.59,EUR
20240928,14,30,2,14,3,INV578996,2,36.84,35.31,114.59,1186.23,935.96,250.27,EUR
20250914,27,25,2,2,2,INV225507,1,1.58,82.08,12.7,116.99,85.05,31.94,EUR
20240310,17,7,3,12,3,INV504085,5,33.66,82.7,439.86,2343.82,1756.45,587.37,EUR
20240809,32,3,3,6,2,INV360703,1,48.51,77.66,3.24,3764.05,2523.19,1240.86,EUR
20240718,5,18,4,4,1,INV797581,5,49.42,19.83,122.05,857.95,645.51,212.44,EUR
20250423,29,28,2,2,1,INV742043,4,49.46,178.93,487.02,8362.86,4396.28,3966.58,EUR
20241114,34,11,1,13,1,INV817607,4,33.82,199.56,818.72,5930.4,4440.9,1489.5,EUR
20251214,2,17,2,7,3,INV850971,1,1.01,21.17,0.64,20.74,10.54,10.2,EUR
20251101,31,3,2,13,1,INV647825,5,42.42,195.34,575.35,7710.97,4422.96,3288.01,EUR
20251020,21,19,4,13,1,INV237788,2,11.28,164.44,300.75,1554.13,1199.91,354.22,EUR
20250930,34,24,4,6,1,INV582600,3,22.83,128.0,115.55,2806.69,1568.89,1237.8,EUR
20250718,34,18,1,13,2,INV103172,5,14.87,22.74,22.74,315.4,173.72,141.68,EUR
20241013,8,8,1,1,2,INV638167,5,21.74,133.43,299.17,2601.6,1910.64,690.96,EUR
20241128,22,22,3,1,3,INV455236,5,37.9,67.7,22.11,2543.72,1743.93,799.79,EUR
20250324,12,29,2,7,2,INV752240,3,34.18,34.31,41.74,1130.98,711.13,419.85,EUR
20241213,7,18,1,5,3,INV240858,1,16.11,193.85,141.13,2981.79,1985.97,995.82,EUR
20251109,21,30,1,11,3,INV371843,4,8.17,102.53,64.68,772.99,540.1,232.89,EUR
20241029,39,28,2,14,3,INV400454,1,21.86,176.98,733.15,3135.63,2275.36,860.27,EUR
20250121,29,9,1,8,3,INV811757,5,33.93,142.05,543.32,4276.44,3082.17,1194.27,EUR
20251214,24,18,3,8,2,INV750740,1,47.93,26.35,99.85,1163.11,864.56,298.55,EUR
20250323,30,21,2,7,2,INV196099,5,22.93,54.87,145.71,1112.46,735.77,376.69,EUR
20241120,14,15,4,1,1,INV267885,3,29.17,176.97,113.07,5049.14,3646.29,1402.85,EUR
20241230,39,17,2,5,1,INV559842,5,1.71,93.68,9.38,150.81,97.23,53.58,EUR
20250826,13,13,3,2,3,INV978709,4,19.29,159.41,109.74,2965.28,1867.04,1098.24,EUR
20251214,38,5,1,14,1,INV800690,2,24.01,49.59,81.51,1109.15,719.72,389.43,EUR
20240524,24,13,4,3,1,INV261794,2,1.24,114.99,9.74,132.85,92.72,40.13,EUR
20250812,23,26,1,6,1,INV248752,3,9.9,157.36,118.6,1439.26,722.61,716.65,EUR
20250706,1,29,3,8,3,INV323197,4,33.01,18.77,118.19,501.41,255.34,246.07,EUR
20241002,5,27,2,14,3,INV525367,3,33.06,33.75,115.05,1000.73,630.56,370.17,EUR
20250702,18,20,4,14,3,INV941693,4,41.0,15.25,62.32,562.93,288.81,274.12,EUR
20240215,2,16,3,7,1,INV971959,3,39.57,57.03,200.91,2055.77,1640.22,415.55,EUR
20241011,38,3,4,5,2,INV306543,4,28.43,25.67,106.29,623.51,466.25,157.26,EUR
20250125,16,17,4,7,1,INV183189,3,44.71,144.5,1033.68,5426.91,4068.74,1358.17,EUR
20241128,17,12,4,7,1,INV648953,2,15.23,112.45,171.08,1541.53,801.78,739.75,EUR
20240623,32,17,3,4,3,INV166605,3,6.33,149.46,95.2,850.88,545.45,305.43,EUR
20250304,14,23,3,11,3,INV280381,1,32.02,35.91,164.14,985.7,663.25,322.45,EUR
20250822,34,29,2,2,2,INV690544,1,1.7,142.75,5.97,236.7,179.5,57.2,EUR
20240521,1,10,3,9,2,INV918482,3,21.58,185.5,386.68,3616.41,2202.44,1413.97,EUR
20251113,18,4,4,11,3,INV498323,4,1.35,69.97,10.35,84.11,63.2,20.91,EUR
20250813,6,29,1,7,3,INV958566,3,19.16,134.05,252.5,2315.9,1704.67,611.23,EUR
20251114,29,25,4,6,2,INV854530,4,19.86,173.65,331.53,3117.16,1927.07,1190.09,EUR
20250729,23,5,1,9,3,INV873211,3,42.64,36.54,135.8,1422.27,851.74,570.53,EUR
20241124,12,3,4,6,1,INV401484,5,31.54,108.69,362.84,3065.24,2078.19,987.05,EUR
20250528,32,5,4,6,2,INV876366,3,7.95,10.94,1.34,85.63,60.79,24.84,EUR
20250105,3,14,2,10,3,INV590118,2,32.62,92.04,411.66,2590.68,1322.31,1268.37,EUR
20250124,31,5,3,7,2,INV311989,5,2.83,40.82,20.02,95.5,55.11,40.39,EUR
20240226,13,3,2,10,1,INV353560,1,44.95,30.61,30.83,1345.09,1023.15,321.94,EUR
20240926,2,13,3,5,3,INV657608,3,17.81,104.65,138.49,1725.33,1223.19,502.14,EUR
20241230,10,19,4,2,2,INV178454,3,10.45,125.64,245.89,1067.05,644.43,422.62,EUR
20251225,34,7,3,2,2,INV699649,5,10.79,105.32,161.96,974.44,513.24,461.2,EUR
20240904,22,12,4,7,3,INV553012,2,33.2,48.63,271.55,1342.97,958.36,384.61,EUR
20250811,23,23,4,11,2,INV171609,4,33.01,185.45,400.38,5721.32,4032.13,1689.19,EUR
20240217,8,20,1,13,3,INV553157,2,13.92,90.67,152.15,1109.98,766.05,343.93,EUR
20250307,11,19,2,7,3,INV662750,3,7.73,109.79,61.43,787.25,421.24,366.01,EUR
20250827,30,7,4,8,3,INV862195,5,44.44,19.24,138.97,716.06,358.87,357.19,EUR
20251101,32,27,1,10,1,INV812691,5,16.33,146.86,324.29,2073.93,1116.11,957.82,EUR
20240110,13,18,4,3,1,INV234853,1,39.02,162.31,806.79,5526.55,3711.85,1814.7,EUR
20251011,18,29,3,12,2,INV279853,3,40.96,147.39,503.58,5533.51,3070.33,2463.18,EUR
20240206,7,13,3,7,2,INV327610,2,30.48,197.23,424.18,5587.39,3668.55,1918.84,EUR
20241021,13,24,2,7,1,INV438724,2,34.01,27.36,51.46,879.05,501.5,377.55,EUR
20251020,32,11,3,14,3,INV893475,5,42.07,22.45,51.69,892.78,489.14,403.64,EUR
